url,domain,url_length,Shortining_Service,having_ip_address,subdomain_count,subdomain_ratio,path_depth,path_length,query_length,param_count,query_param_amp_count,digit_letter_ratio,entropy,total_special_char,special_char_ratio,risky_tld,tld_length,numeric_tld,has_suspicious_ext,suspicious_word_count,url_upper_ratio,url_encoded_ratio,repeated_char_count,path_token_count,query_token_count,has_whois,domain_age_days,domain_age_bin,label
pep-web.org/document.php?id=cps.023.0604a,pep-web.org,41,0,0,0,0.0,1,13,16,1,1,0.2692307692307692,4.500980895379944,7,0.17073170731707318,0,3,0,0,0,0.0,0.0,0,1,1,0,,0,safe
myspace.com/denigauthier,myspace.com,24,0,0,0,0.0,1,13,0,0,0,0.0,4.053508854797678,1,0.041666666666666664,0,3,0,0,0,0.0,0.0,0,1,0,1,10800.0,3,safe
obit-obits.com/d20091114zp21,obit-obits.com,28,0,0,0,0.0,1,14,0,0,0,0.6666666666666666,3.994680368408909,2,0.07142857142857142,0,3,0,0,0,0.0,0.0,2,1,0,0,,0,safe
https://mitsui-jyuku.mixh.jp/uploads/464ODNO38B.exe,mitsui-jyuku.mixh.jp,51,0,0,1,0.05,2,23,0,0,0,0.13513513513513514,4.618024606465273,4,0.0784313725490196,0,2,0,1,0,0.09803921568627451,0.0,2,2,0,1,2608.0,3,malicious
https://onedrive.live.com/download?cid=C3D8AD85BA2ADD4E&resid=C3D8AD85BA2ADD4E!1345&authkey=AEVvyhOnxHtcDh0,onedrive.live.com,107,0,0,1,0.058823529411764705,1,9,72,3,3,0.22077922077922077,5.113484949618634,9,0.08411214953271028,0,3,0,0,0,0.24299065420560748,0.0,4,1,3,0,,0,malicious
https://mitsui-jyuku.mixh.jp/uploads/862ODNO38B.exe,mitsui-jyuku.mixh.jp,51,0,0,1,0.05,2,23,0,0,0,0.13513513513513514,4.618024606465273,4,0.0784313725490196,0,2,0,1,0,0.09803921568627451,0.0,2,2,0,1,2608.0,3,malicious
powermoves.capitaliq.com/index.php/2011/08/17/bank-of-america-merrill-lynch-appoints-patrick-hebert-and-deane-plummer/,powermoves.capitaliq.com,118,0,0,1,0.041666666666666664,6,94,0,0,0,0.08791208791208792,4.555112097967946,13,0.11016949152542373,0,3,0,0,0,0.0,0.0,5,5,0,0,,0,safe
skateboardpark.com/skateboardpark/viewpark.asp?ID=6216,skateboardpark.com,54,0,0,0,0.0,2,28,7,1,1,0.09090909090909091,4.245925586323394,4,0.07407407407407407,0,3,0,0,0,0.037037037037037035,0.0,0,2,1,0,,0,safe
theegarbageheap.blogspot.com/,theegarbageheap.blogspot.com,29,1,0,1,0.03571428571428571,1,1,0,0,0,0.0,3.745406425938248,2,0.06896551724137931,0,3,0,0,0,0.0,0.0,1,0,0,0,,0,safe
hockeyleaguehistory.com/Stanley_Cup.htm,hockeyleaguehistory.com,39,0,0,0,0.0,1,16,0,0,0,0.0,4.2849009365890725,3,0.07692307692307693,0,3,0,0,0,0.05128205128205128,0.0,0,1,0,0,,0,safe
www.australianwebservices.com/attachments/paypal.com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350cb132bc41e0934cfc023d4e8f9e5a47f36e4af16861c086524e7afb1fd92a47f36e4af16861c086524e7afb1fd92,www.australianwebservices.com,217,0,0,1,0.034482758620689655,3,34,153,2,2,0.6585365853658537,4.875240333475134,10,0.04608294930875576,0,3,0,0,1,0.0,0.0,5,3,2,0,,0,safe
http://algiba.com/index.php?option=com_content&view=article&id=108&Itemid=167,algiba.com,77,0,0,0,0.0,1,10,49,4,4,0.10714285714285714,4.626569821623506,11,0.14285714285714285,0,3,0,0,0,0.012987012987012988,0.0,2,1,4,0,,0,malicious
http://1.34.247.36:35473/.i,1.34.247.36:35473,27,0,1,2,0.11764705882352941,1,3,0,0,0,2.6,3.5878587982995076,4,0.14814814814814814,0,8,1,0,0,0.0,0.0,2,1,0,1,,0,malicious
http://144.202.124.211/d/xd.ppc,144.202.124.211,31,0,1,2,0.13333333333333333,2,9,0,0,0,1.2,3.4861390521827804,4,0.12903225806451613,0,3,1,0,0,0.0,0.0,5,2,0,0,,0,malicious
http://censor.net.ua/news/336002/spetsstatus_donbassa_i_mestnye_vybory_tak_je_vajny_kak_i_peremirie_stoltenberg,censor.net.ua,111,0,0,1,0.07692307692307693,3,91,0,0,0,0.06976744186046512,4.431363865669188,13,0.11711711711711711,0,2,0,0,0,0.0,0.0,6,3,0,0,,0,safe
http://www.u2tt.com/uploads/allimg/c120103/13255f05304350-11053.jpg,www.u2tt.com,67,1,0,1,0.08333333333333333,4,48,0,0,0,0.8064516129032258,4.429926370416255,4,0.05970149253731343,0,3,0,0,0,0.0,0.0,7,4,0,0,,0,malicious
stjohns.edu/academics/undergraduate/liberalarts/departments/philosophy/faculty/profiles/redpathp,stjohns.edu,96,0,0,0,0.0,8,85,0,0,0,0.0,4.187545116590021,1,0.010416666666666666,0,3,0,0,0,0.0,0.0,0,8,0,0,,0,safe
http://www.surfgadget.com/component/virtuemart/index.html?page=shop.browse&featured=Y&limitstart=0,www.surfgadget.com,98,1,0,1,0.05555555555555555,3,32,40,3,3,0.012345679012345678,4.568470969420664,10,0.10204081632653061,0,3,0,0,0,0.01020408163265306,0.0,3,3,3,1,223.0,2,malicious
http://www.nubiafarias.com/v1/index.php?option=com_content&view=article&id=5:auditoria&catid=2:servicos&Itemid=12,www.nubiafarias.com,113,0,0,1,0.05263157894736842,2,13,73,5,5,0.05747126436781609,4.621287344068083,14,0.12389380530973451,0,3,0,0,0,0.008849557522123894,0.0,3,2,5,0,,0,malicious
imtl.org/montreal/building/Les-Habitations-Jeanne-Mance.php,imtl.org,59,0,0,0,0.0,3,51,0,0,0,0.0,4.334198194509447,5,0.0847457627118644,0,3,0,0,0,0.06779661016949153,0.0,1,3,0,0,,0,safe
www.advantageinteractive.com/selection/,www.advantageinteractive.com,39,0,0,1,0.03571428571428571,2,11,0,0,0,0.0,3.884653744936846,2,0.05128205128205128,0,3,0,0,0,0.0,0.0,1,1,0,0,,0,malicious
http://farmaciaboahora.com/index.html,farmaciaboahora.com,37,0,0,0,0.0,1,11,0,0,0,0.0,4.036910717378838,2,0.05405405405405406,0,3,0,0,0,0.0,0.0,2,1,0,0,,0,malicious
http://www.deepseapearls.com/index.php?option=com_content&view=article&id=586&Itemid=29&lang=fr&FontSize=font-small,www.deepseapearls.com,115,0,0,1,0.047619047619047616,1,10,76,6,6,0.056179775280898875,4.744871957329746,17,0.14782608695652175,0,3,0,0,0,0.02608695652173913,0.0,5,1,6,1,3073.0,3,malicious
https://grantland.com/the-triangle/nba-shootaround-the-one-where-lebron-james-saves-the-day/,grantland.com,92,0,0,0,0.0,3,71,0,0,0,0.0,4.181732686617429,11,0.11956521739130435,0,3,0,0,0,0.0,0.0,3,2,0,1,10324.0,3,safe
http://www.yunnanguolv.com/Spot/List/List_193.html,www.yunnanguolv.com,50,0,0,1,0.05263157894736842,3,24,0,0,0,0.08108108108108109,4.401076880026372,4,0.08,0,3,0,0,0,0.06,0.0,4,3,0,0,,0,malicious
http://www.auctionyourart.com/component/user/remind.html,www.auctionyourart.com,56,1,0,1,0.045454545454545456,3,27,0,0,0,0.0,4.11979253877157,3,0.05357142857142857,0,3,0,0,0,0.0,0.0,3,3,0,1,7836.0,3,malicious
http://kubiyot.net/index.php?option=com_content&view=article&id=17:water&catid=3:2009-09-03-09-25-41&Itemid=9,kubiyot.net,109,0,0,0,0.0,1,10,80,5,5,0.26865671641791045,4.841412791399973,18,0.1651376146788991,0,3,0,0,0,0.009174311926605505,0.0,3,1,5,0,,0,malicious
maximebernier.com/en/2010/04/pour-un-quebec-fier-responsable-et-autonome/,maximebernier.com,73,0,0,0,0.0,5,56,0,0,0,0.10909090909090909,4.230624083321958,7,0.0958904109589041,0,3,0,0,0,0.0,0.0,0,4,0,0,,0,safe
place-dupuis.foodpages.ca/,place-dupuis.foodpages.ca,26,0,0,1,0.04,1,1,0,0,0,0.0,3.7962176025900565,3,0.11538461538461539,0,2,0,0,0,0.0,0.0,1,0,0,1,7719.0,3,safe
commarts.com/exhibit/bristol-myers-squibb-one-life.html,commarts.com,55,0,0,0,0.0,2,43,0,0,0,0.0,4.168104150739195,6,0.10909090909090909,0,3,0,0,0,0.0,0.0,2,2,0,1,11215.0,3,safe
groups.google.com/group/can.jobs/msg/5ed65dadc9818c9b,groups.google.com,53,0,0,1,0.058823529411764705,4,36,0,0,0,0.21052631578947367,4.2678435114451965,3,0.05660377358490566,0,3,0,0,0,0.0,0.0,1,4,0,0,,0,safe
accommodations-travelnow.com/California/universal-city-hotels.htm,accommodations-travelnow.com,65,0,0,0,0.0,2,37,0,0,0,0.0,4.21621257585526,5,0.07692307692307693,0,3,0,0,0,0.015384615384615385,0.0,2,2,0,0,,0,safe
http://alfalfalfa.com/tag/%E3%83%9D%E3%83%86%E3%83%88%E3%83%81%E3%83%83%E3%83%97%E3%82%B9,alfalfalfa.com,89,0,0,0,0.0,2,68,0,0,0,1.1379310344827587,3.7022293890191142,22,0.24719101123595505,0,3,0,0,0,0.10112359550561797,0.23595505617977527,3,2,0,1,5790.0,3,safe
https://mitsui-jyuku.mixh.jp/uploads/5713687ead846bae3d6dc2187ebf1d00be.exe,mitsui-jyuku.mixh.jp,75,0,0,1,0.05,2,47,0,0,0,0.40425531914893614,4.796509650461722,4,0.05333333333333334,0,2,0,1,0,0.0,0.0,3,2,0,1,2608.0,3,malicious
rlslog.net/coalesce-ox-2009/,rlslog.net,28,0,0,0,0.0,2,18,0,0,0,0.21052631578947367,3.9407598325400897,3,0.10714285714285714,0,3,0,0,0,0.0,0.0,1,1,0,1,7181.0,3,safe
http://www.imoconcept.de/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5pbW9jb25jZXB0LmRlL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQ5OmltbW9iaWxpZW5zdWNoZSZJdGVtaWQ9NjY=,www.imoconcept.de,205,0,0,1,0.058823529411764705,1,10,170,4,3,0.1377245508982036,5.356864893389375,11,0.05365853658536585,0,2,0,0,0,0.22926829268292684,0.0,4,1,3,1,,0,malicious
celebgalz.com/death-of-a-cheerleader-is-about-bernadette-protti-kirsten-costas/kirsten-marina-costas-kirsten-costas/,celebgalz.com,116,0,0,0,0.0,3,103,0,0,0,0.0,4.060057513381732,14,0.1206896551724138,0,3,0,0,0,0.0,0.0,3,2,0,1,2993.0,3,safe
www.videocreations.co.uk/index.htm,www.videocreations.co.uk,34,0,0,2,0.08333333333333333,1,10,0,0,0,0.0,4.057476076289931,4,0.11764705882352941,0,2,0,0,0,0.0,0.0,1,1,0,0,,0,malicious
playwrights.ca/seasonactivities/Playwrights2006-2007.html,playwrights.ca,57,0,0,0,0.0,2,43,0,0,0,0.18181818181818182,4.395199893075721,3,0.05263157894736842,0,2,0,0,0,0.017543859649122806,0.0,2,2,0,1,8636.0,3,safe
en.wikipedia.org/wiki/Buy_Nothing_Day,en.wikipedia.org,37,0,0,1,0.0625,2,21,0,0,0,0.0,4.195675662809303,4,0.10810810810810811,0,3,0,0,0,0.08108108108108109,0.0,0,2,0,1,9013.0,3,safe
courtreference.com/King-County-Washington-Courts.htm,courtreference.com,52,0,0,0,0.0,1,34,0,0,0,0.0,4.1794092579526145,5,0.09615384615384616,0,3,0,0,0,0.07692307692307693,0.0,0,1,0,1,6643.0,3,safe
http://kenh14.vn/suc-khoe-gioi-tinh/so-huu-guong-mat-thon-gon-voi-4-dong-tac-sieu-don-gian-2015042008562966.chn,kenh14.vn,111,0,0,0,0.0,2,95,0,0,0,0.2753623188405797,4.40862065536975,18,0.16216216216216217,0,2,0,0,0,0.0,0.0,5,2,0,1,,0,safe
crackrocksteady.ru/modules/mod_google/8046104279/241250503/payment.php,crackrocksteady.ru,70,0,0,0,0.0,5,52,0,0,0,0.4418604651162791,4.739877574570946,3,0.04285714285714286,0,2,0,0,0,0.0,0.0,1,5,0,1,,0,safe
http://marm0o0lak.persiangig.com,marm0o0lak.persiangig.com,32,0,0,1,0.04,0,0,0,0,0,0.08,4.140319531114783,2,0.0625,0,3,0,0,0,0.0,0.0,2,0,0,1,7672.0,3,malicious
dmlevents.com,dmlevents.com,13,0,0,0,0.0,0,0,0,0,0,0.0,3.3927474104487847,1,0.07692307692307693,0,3,0,0,0,0.0,0.0,0,0,0,0,,0,malicious
trove.nla.gov.au/ndp/del/tag?allTags=1&name=Ballarat%20New%20Cemetery,trove.nla.gov.au,69,0,0,2,0.125,3,12,40,2,2,0.09615384615384616,4.493089355582106,9,0.13043478260869565,0,2,0,0,0,0.057971014492753624,0.028985507246376812,2,3,2,1,,0,safe
en.wikipedia.org/wiki/American_Film_Institute_Awards_2010,en.wikipedia.org,57,0,0,1,0.0625,2,41,0,0,0,0.08888888888888889,4.4333384788872445,6,0.10526315789473684,0,3,0,0,0,0.07017543859649122,0.0,0,2,0,1,9013.0,3,safe
http://www.letni-tabor.eu/index.php?option=com_content&view=category&id=14:nae-tradice&Itemid=27&layout=default,www.letni-tabor.eu,111,0,0,1,0.05555555555555555,1,10,75,5,5,0.046511627906976744,4.672298133605252,16,0.14414414414414414,0,2,0,0,0,0.009009009009009009,0.0,3,1,5,1,,0,malicious
freehabbostuff.moonfruit.com/,freehabbostuff.moonfruit.com,29,1,0,1,0.03571428571428571,1,1,0,0,0,0.0,3.8234982365068824,2,0.06896551724137931,0,3,0,0,1,0.0,0.0,4,0,0,1,656.0,3,safe
lcc-orlando.org/,lcc-orlando.org,16,0,0,0,0.0,1,1,0,0,0,0.0,3.327819531114783,2,0.125,0,3,0,0,0,0.0,0.0,1,0,0,1,7846.0,3,safe
http://konsult-v.com/index.php?view=article&id=1:test-page&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=11&lang=en,konsult-v.com,139,0,0,0,0.0,1,10,108,9,9,0.037383177570093455,4.546140060886276,23,0.16546762589928057,0,3,0,0,0,0.007194244604316547,0.0,3,1,9,1,5922.0,3,malicious
en.wikipedia.org/wiki/Chuck_Comeau,en.wikipedia.org,34,0,0,1,0.0625,2,18,0,0,0,0.0,4.054538856580817,3,0.08823529411764706,0,3,0,0,0,0.058823529411764705,0.0,0,2,0,1,9013.0,3,safe
http://www.michelgarant.ca/~real700p/support.update.your.information.account/signup/account/,www.michelgarant.ca,92,0,0,1,0.05263157894736842,5,66,0,0,0,0.04054054054054054,4.329762499979529,7,0.07608695652173914,0,2,0,0,2,0.0,0.0,7,4,0,0,,0,malicious
linuxquestions.org/hcl/showproduct.php/product/3380/cat/all,linuxquestions.org,59,0,0,0,0.0,6,41,0,0,0,0.0851063829787234,4.299862066560924,2,0.03389830508474576,0,3,0,0,0,0.0,0.0,2,6,0,1,9224.0,3,safe
fashionmodeldirectory.com/designers/walter-plunkett/,fashionmodeldirectory.com,52,0,0,0,0.0,3,27,0,0,0,0.0,4.2766108716544045,2,0.038461538461538464,0,3,0,0,0,0.0,0.0,1,2,0,1,9215.0,3,safe
http://www.fagnaniebertagnoli.it/IMPIANTI-GAS-METANO/ag.html,www.fagnaniebertagnoli.it,60,0,0,1,0.04,2,28,0,0,0,0.0,4.658659712448834,5,0.08333333333333333,0,2,0,0,0,0.2833333333333333,0.0,3,2,0,1,,0,malicious
mylife.com/barton19802962d,mylife.com,26,0,0,0,0.0,1,16,0,0,0,0.5,4.392747410448784,1,0.038461538461538464,0,3,0,0,0,0.0,0.0,0,1,0,0,,0,safe
http://www.feuerwehr-werl.de/index.php?option=com_reports2&view=show&Itemid=27&id=585&Monat=0&department=0&data=0&all=,www.feuerwehr-werl.de,118,0,0,1,0.047619047619047616,1,10,79,8,8,0.10714285714285714,4.671466267973737,21,0.17796610169491525,0,2,0,0,0,0.01694915254237288,0.0,4,1,8,1,,0,malicious
4shared.com/video/FhKZZk2N/Bieber_Selena_Gomez_Kiss_Or_Ju.htm,4shared.com,61,0,0,0,0.0,3,50,0,0,0,0.04081632653061224,4.708682625366421,7,0.11475409836065574,0,3,0,0,0,0.18032786885245902,0.0,2,3,0,1,7554.0,3,safe
http://www.christtheservant.com/index.php?option=com_content&view=article&id=110&Itemid=86,www.christtheservant.com,90,1,0,1,0.041666666666666664,1,10,48,4,4,0.07246376811594203,4.537625359729994,12,0.13333333333333333,0,3,0,0,0,0.011111111111111112,0.0,5,1,4,1,9253.0,3,malicious
http://199.83.204.29:40534/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,199.83.204.29:40534,91,0,1,2,0.10526315789473684,4,65,0,0,0,0.3018867924528302,4.763373492709187,13,0.14285714285714285,0,8,1,0,0,0.02197802197802198,0.0,5,4,0,1,,0,malicious
http://www.disline.es/videoguias.html?task=generatersslinks,www.disline.es,59,0,0,1,0.07142857142857142,1,16,21,1,1,0.0,4.240102957487526,5,0.0847457627118644,0,2,0,0,0,0.0,0.0,4,1,1,1,,0,malicious
http://dotstersupporteam.com/webscr/?cmd=_login-submitdispatch=5885d80a13c0db1f8e263663d3faee8d0b7e678a25d883,dotstersupporteam.com,109,0,0,0,0.0,2,8,72,2,1,0.42028985507246375,4.797899179683279,6,0.05504587155963303,0,3,0,0,1,0.0,0.0,7,1,1,0,,0,malicious
http://desdeelamor.com/wp-includes/SimplePie/Parse/hd/demx/index.php,desdeelamor.com,68,0,0,0,0.0,6,46,0,0,0,0.0,4.206383385393943,3,0.04411764705882353,0,3,0,0,0,0.04411764705882353,0.0,3,6,0,0,,0,malicious
city-data.com/city/Spring-Valley-Ohio.html,city-data.com,42,0,0,0,0.0,2,29,0,0,0,0.0,4.2072117677593,5,0.11904761904761904,0,3,0,0,0,0.07142857142857142,0.0,1,2,0,1,8062.0,3,safe
http://www.toscanagroup.it/index.php?option=com_content&view=article&id=98&Itemid=113&lang=it,www.toscanagroup.it,93,0,0,1,0.05263157894736842,1,10,56,5,5,0.07142857142857142,4.58934789834106,14,0.15053763440860216,0,2,0,0,0,0.010752688172043012,0.0,4,1,5,1,517.0,3,malicious
montrealexiles.com/,montrealexiles.com,19,0,0,0,0.0,1,1,0,0,0,0.0,3.6818808028034025,1,0.05263157894736842,0,3,0,0,0,0.0,0.0,0,0,0,1,156.0,2,safe
https://medium.com/@ericbieller/9-lessons-learned-bootstrapping-our-company-raising-1-million-then-pivoting-two-years-later-6e4433963adc?source=has-recommended,medium.com,159,0,0,0,0.0,2,118,22,1,1,0.08,4.534208411462748,19,0.11949685534591195,0,3,0,0,0,0.0,0.0,10,2,1,1,9975.0,3,safe
http://sagedecision.com/english/index.php?option=com_content&view=category&layout=blog&id=5&Itemid=11&lang=en,sagedecision.com,109,0,0,0,0.0,2,18,67,6,6,0.03488372093023256,4.569450297620143,15,0.13761467889908258,0,3,0,0,0,0.009174311926605505,0.0,3,2,6,1,8539.0,3,malicious
http://www.brigitte-koischwitz.de/index.php?option=com_dfcontact&Itemid=65,www.brigitte-koischwitz.de,74,0,0,1,0.038461538461538464,1,10,30,2,2,0.03389830508474576,4.549858771703616,9,0.12162162162162163,0,2,0,0,0,0.013513513513513514,0.0,4,1,2,0,,0,malicious
mylife.com/virginiadavislee,mylife.com,27,0,0,0,0.0,1,17,0,0,0,0.0,3.8524975771041987,1,0.037037037037037035,0,3,0,0,0,0.0,0.0,1,1,0,0,,0,safe
spokeo.com/Gabriel+Ramon,spokeo.com,24,0,0,0,0.0,1,14,0,0,0,0.0,4.001629167387822,2,0.08333333333333333,0,3,0,0,0,0.08333333333333333,0.0,0,1,0,1,7105.0,3,safe
getbibletruth.org/online_literature_library/why_were_you_born,getbibletruth.org,61,0,0,0,0.0,2,44,0,0,0,0.0,3.9121237652716196,6,0.09836065573770492,0,3,0,0,0,0.0,0.0,0,2,0,1,7176.0,3,safe
www.cmenephrology.gr/administrator/components/com_banners/elements/,www.cmenephrology.gr,67,0,0,1,0.05,5,47,0,0,0,0.0,4.127188774891589,3,0.04477611940298507,0,2,0,0,0,0.0,0.0,2,4,0,1,,0,safe
soundunwound.com/music/warner-bros-records/345067,soundunwound.com,49,0,0,0,0.0,3,33,0,0,0,0.16216216216216217,4.19667018176084,3,0.061224489795918366,0,3,0,0,0,0.0,0.0,0,3,0,1,6560.0,3,safe
manta.com/c/mmlm7jt/robert-layton-office,manta.com,40,0,0,0,0.0,3,31,0,0,0,0.030303030303030304,3.975070520364182,3,0.075,0,3,0,0,0,0.0,0.0,2,3,0,1,7922.0,3,safe
https://hollywoodlife.com/2015/05/13/tyga-kylie-jenner-engaged-secretly-wedding-plans-report/,hollywoodlife.com,93,0,0,0,0.0,5,68,0,0,0,0.11594202898550725,4.540443797194361,8,0.08602150537634409,0,3,0,0,0,0.0,0.0,6,4,0,1,9485.0,3,safe
https://mitsui-jyuku.mixh.jp/uploads/54N8Mk0.exe,mitsui-jyuku.mixh.jp,48,0,0,1,0.05,2,20,0,0,0,0.11428571428571428,4.506328385912461,4,0.08333333333333333,0,2,0,1,0,0.041666666666666664,0.0,2,2,0,1,2608.0,3,malicious
http://kizombafestival.pl/index.php?option=com_content&view=category&layout=blog&id=42&Itemid=80&lang=pl,kizombafestival.pl,104,0,0,0,0.0,1,10,68,6,6,0.04938271604938271,4.75021598334475,15,0.14423076923076922,0,2,0,0,0,0.009615384615384616,0.0,2,1,6,0,,0,malicious
http://hiroba.dqx.jp.sq.kdrukv.com/account/app/svc/login.html,hiroba.dqx.jp.sq.kdrukv.com,61,0,0,4,0.14814814814814814,4,27,0,0,0,0.0,4.381076271776315,6,0.09836065573770492,0,3,0,0,2,0.0,0.0,4,4,0,0,,0,malicious
http://fundbook.xyz/ru53332/AOy-ll62hAAA7xoCAFJVFwASALP8Y94A/CorelDraw+22.0.0.412+Crack+With+Keys.exe,fundbook.xyz,101,0,0,0,0.0,3,82,0,0,0,0.26865671641791045,5.290754711083926,10,0.09900990099009901,1,3,0,1,0,0.22772277227722773,0.0,7,3,0,1,,0,malicious
spokeo.com/Nathan+Hawkins,spokeo.com,25,0,0,0,0.0,1,15,0,0,0,0.0,4.023465189601647,2,0.08,0,3,0,0,0,0.08,0.0,0,1,0,1,7105.0,3,safe
magicyellow.com/category/Pet_Supplies/Cook_MN.html,magicyellow.com,50,0,0,0,0.0,3,35,0,0,0,0.0,4.431272380112911,4,0.08,0,3,0,0,0,0.1,0.0,3,3,0,1,8582.0,3,safe
en.wikipedia.org/wiki/Jerry_Garvin,en.wikipedia.org,34,0,0,1,0.0625,2,18,0,0,0,0.0,3.90320806164768,3,0.08823529411764706,0,3,0,0,0,0.058823529411764705,0.0,1,2,0,1,9013.0,3,safe
http://mic.com/articles/117386/something-truly-unfunny-happened-when-you-googled-the-word-joke,mic.com,94,0,0,0,0.0,3,80,0,0,0,0.08333333333333333,4.584231107588459,10,0.10638297872340426,0,3,0,0,0,0.0,0.0,6,3,0,1,11675.0,3,safe
amazon.com/Watery-Grave/dp/B00485L3S6,amazon.com,37,0,0,0,0.0,3,27,0,0,0,0.28,4.594456406111019,2,0.05405405405405406,0,3,0,0,0,0.13513513513513514,0.0,1,3,0,1,11278.0,3,safe
performanceguides.carnegiehall.org/,performanceguides.carnegiehall.org,35,0,0,1,0.029411764705882353,1,1,0,0,0,0.0,3.9544425746945735,2,0.05714285714285714,0,3,0,0,0,0.0,0.0,1,0,0,1,11094.0,3,safe
acepilots.com/usn/morris.html,acepilots.com,29,0,0,0,0.0,2,16,0,0,0,0.0,3.8833374604210062,2,0.06896551724137931,0,3,0,0,0,0.0,0.0,1,2,0,1,9258.0,3,safe
scribd.com/doc/15500023/Slovenia-History-Culture-Outdoors-Chapter,scribd.com,65,0,0,0,0.0,3,55,0,0,0,0.16326530612244897,4.650698343858124,5,0.07692307692307693,0,3,0,0,0,0.07692307692307693,0.0,3,3,0,1,6932.0,3,safe
http://www.tagrijn-emma.nl/index.php?page=shop.browse&category_id=8&option=com_virtuemart&Itemid=3,www.tagrijn-emma.nl,98,0,0,1,0.05263157894736842,1,10,61,4,4,0.025974025974025976,4.708748942058965,15,0.15306122448979592,0,2,0,0,0,0.01020408163265306,0.0,4,1,4,1,248.0,2,malicious
zimbio.com/Kristen+Byrnes,zimbio.com,25,0,0,0,0.0,1,15,0,0,0,0.0,3.973660689688186,2,0.08,0,3,0,0,0,0.08,0.0,0,1,0,1,7229.0,3,safe
http://185.172.110.250/Tuna/Cloud.sh4,185.172.110.250,37,0,1,2,0.13333333333333333,2,15,0,0,0,0.8666666666666667,4.236480392655977,4,0.10810810810810811,0,3,1,0,0,0.05405405405405406,0.0,3,2,0,1,,0,malicious
acanadianfamily.com/2011/01/25/history-of-kahnawake-links-to-biographical-info-pt-i-a-c-a-canadian-family/,acanadianfamily.com,106,0,0,0,0.0,5,87,0,0,0,0.10126582278481013,4.272874579984969,14,0.1320754716981132,0,3,0,0,0,0.0,0.0,1,4,0,1,6080.0,3,safe
answers.com/topic/whitaker,answers.com,26,0,0,0,0.0,2,15,0,0,0,0.0,3.9312089489103235,1,0.038461538461538464,0,3,0,0,0,0.0,0.0,0,2,0,1,10712.0,3,safe
freebase.com/view/en/hbo_films,freebase.com,30,0,0,0,0.0,3,18,0,0,0,0.0,3.961406329721843,2,0.06666666666666667,0,3,0,0,1,0.0,0.0,1,3,0,1,8020.0,3,safe
http://45.154.1.150/beastmode/b3astmode.arm6,45.154.1.150,44,0,1,2,0.16666666666666666,2,25,0,0,0,0.4583333333333333,4.146376220664176,4,0.09090909090909091,0,3,1,0,0,0.0,0.0,2,2,0,1,,0,malicious
"http://moustoir-ac.fr/component/option,com_eventlist/format,feed/type,rss/view,eventlist/index.html",moustoir-ac.fr,99,0,0,0,0.0,6,78,0,0,0,0.0,4.311202964284571,4,0.04040404040404041,0,2,0,0,0,0.0,0.0,4,6,0,1,7251.0,3,malicious
nhusd.k12.ca.us/,nhusd.k12.ca.us,16,0,0,2,0.13333333333333333,1,1,0,0,0,0.2,3.452819531114783,3,0.1875,0,2,0,0,0,0.0,0.0,0,0,0,1,5740.0,3,safe
en.wikipedia.org/wiki/2010_Spokane_Shock_season,en.wikipedia.org,47,0,0,1,0.0625,2,31,0,0,0,0.1111111111111111,4.195561128679186,5,0.10638297872340426,0,3,0,0,0,0.0425531914893617,0.0,0,2,0,1,9013.0,3,safe
support-rakutencard.com,support-rakutencard.com,23,0,0,0,0.0,0,0,0,0,0,0.0,3.795088586397732,2,0.08695652173913043,0,3,0,0,0,0.0,0.0,1,0,0,0,,0,malicious
http://www.persianp.ir/index.php?option=com_user&view=remind,www.persianp.ir,60,0,0,1,0.06666666666666667,1,10,27,2,2,0.0,4.312744920746109,8,0.13333333333333333,0,2,0,0,0,0.0,0.0,3,1,2,1,,0,malicious
http://diply.com/different-solutions/grad-caps-funny-university-graduation/124872/2,diply.com,83,0,0,0,0.0,4,67,0,0,0,0.1111111111111111,4.550663792761841,6,0.07228915662650602,0,3,0,0,0,0.0,0.0,4,4,0,1,7434.0,3,safe
metacritic.com/redirectcritic?m=catchafire,metacritic.com,42,0,0,0,0.0,1,15,12,1,1,0.0,3.4818690666471532,3,0.07142857142857142,0,3,0,0,0,0.0,0.0,0,1,1,1,9560.0,3,safe
http://indianexpress.com/article/world/neighbours/avalanches-hit-nepal-again-rescue-workers-forced-to-call-off-search/,indianexpress.com,118,0,0,0,0.0,5,94,0,0,0,0.0,4.326364735788146,11,0.09322033898305085,0,3,0,0,0,0.0,0.0,5,4,0,1,8520.0,3,safe
francetravelguide.com/champange-the-drink-of-kings.html,francetravelguide.com,55,0,0,0,0.0,1,34,0,0,0,0.0,4.310562386441367,6,0.10909090909090909,0,3,0,0,0,0.0,0.0,0,1,0,1,9592.0,3,safe
